instance_id item_id item_category_list item_property_list item_brand_id item_city_id item_price_level item_sales_level item_collected_level item_pv_level user_id user_gender_id user_age_level user_occupation_id user_star_level context_id context_timestamp context_page_id predict_category_property shop_id shop_review_num_level shop_review_positive_rate shop_star_level shop_score_service shop_score_delivery shop_score_description is_trade
6404378467169746504 2540781378235236842 7908382889764677758;8277336076276184272 2072967855524022579;2636395404473730413;1243768796732904674;1013419034389836991;3657871859501171040;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;8248919745410008940;5824288901503723741;423030395394927110;6201222335898087949;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1254039762730521314 7066302540842412840 3948283326616421003 7 14 15 20 3143949424654601991 0 1003 2002 3004 6836867419214656267 1537275682 4002 8277336076276184272:5657144549825861580;2011981573061447208:5657144549825861580;5755694407684602296:5657144549825861580;509660095530134768:5657144549825861580,2636395404473730413;8710739180200009128:5657144549825861580;7258015885215914736:-1;7908382889764677758:5657144549825861580,2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
810727070153045709 4215883534709645310 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;5146823797513319844;5146823797513319844;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;6260308741445007442;3849077801378357664 7066302540842412840 3948283326616421003 7 11 13 19 6812225786882327475 0 1004 2005 3003 4702725204943120774 1537254529 4005 509660095530134768:-1;8277336076276184272:-1;7258015885215914736:-1;5755694407684602296:-1;7908382889764677758:-1;7492960463130085436:8218883658021718578,9174734765179664664;1950314698730389427:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
7454635935199168205 2854920230169118186 7908382889764677758;509660095530134768 2636395404473730413;251873273932348656;7344985833148694227;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;7422828355050797095;3258780649701680217;5146823797513319844;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640 7066302540842412840 3948283326616421003 7 12 13 19 5072343035518769572 0 1003 2005 3004 8856303972548872666 1537255857 4011 509660095530134768:-1;2011981573061447208:-1;5799347067982556520:-1;8277336076276184272:-1;5755694407684602296:-1;7908382889764677758:5195139481388729954,4621934203383159480 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2173696207890632093 2127588125899824865 7908382889764677758;8277336076276184272 2636395404473730413;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;6876557539744929185;1782439090818545916;2008359857263316777;5147430087632231658;6201222335898087949;1418324867218214039;965463874480819860;2007545380719473779;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640 7066302540842412840 3948283326616421003 7 10 11 18 3480829040296634116 0 1002 2004 3006 3184190295074183666 1537258979 4001 8277336076276184272:2636395404473730413;2011981573061447208:2636395404473730413;7908382889764677758:2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
7599547410446068473 1093710751022752245 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6303885574731610969;3392493462514158361;7286574630449343751;6077677669910939183;4632483102695062815;1987319447390692958;2234227497558581218;6017799504359693785;1830920254517349729;7816947013046816781;3758885974591770425;6791980587556091060;6698666538831940197;7290505042678963923 7066302540842412840 3948283326616421003 7 11 12 19 8132029992996141230 0 1003 2005 3002 8996659074493644278 1537256942 4005 5755694407684602296:-1;7447522129235776380:-1;7908382889764677758:-1;8658630417297894718:-1;8190716055759423915:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
7357234307322818729 8824610546121211352 7908382889764677758;5755694407684602296 2072967855524022579;5131280576272319091;2636395404473730413;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6457208937217973355;8108653340211407417;2570414752752094695;4697701469265893020;3069974511480156484;5204194655942497952;2563481324803551552;3719882130526987056;4710671424891311423;3057004555854738081;929717839340939756;6467789059137016299;6602087023343257156;1165588957402792348;921141829426744087;8908351897559974929 7066302540842412840 3948283326616421003 7 11 12 19 2432437723376766614 1 1004 2002 3007 5067290924871485933 1537249147 4003 5755694407684602296:5131280576272319091;7908382889764677758:5131280576272319091 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
7194260096157839022 7252664911628293109 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;2488701964620097331;8070395809181082496;2608672283782419616;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6849083198847698071;3258780649701680217;3455624626683061307;5029025267489161293;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458 7066302540842412840 3948283326616421003 7 11 12 19 4711483869108490045 0 1003 2002 3007 1626780199490846691 1537248710 4003 8277336076276184272:820214312075361939;509660095530134768:-1;5799347067982556520:938942550188415640,9148482949976129397;5755694407684602296:-1;3203673979138763595:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3786323585371756673 8824610546121211352 7908382889764677758;5755694407684602296 2072967855524022579;5131280576272319091;2636395404473730413;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6457208937217973355;8108653340211407417;2570414752752094695;4697701469265893020;3069974511480156484;5204194655942497952;2563481324803551552;3719882130526987056;4710671424891311423;3057004555854738081;929717839340939756;6467789059137016299;6602087023343257156;1165588957402792348;921141829426744087;8908351897559974929 7066302540842412840 3948283326616421003 7 11 12 19 7818769194370765502 0 1005 2005 3005 7831363327428352238 1537230098 4003 7908382889764677758:1787573075717641245,9148482949976129397,2636395404473730413;1760164811125093110:2033679869864207699;8896700187874717254:2033679869864207699;7492960463130085436:-1;1950314698730389427:8218883658021718578,8070395809181082496,6165347051143749031,6641007758333551406,4038060334629950706,143660112368942257 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2426037400324726838 3546971049578000080 7908382889764677758;8277336076276184272 2636395404473730413;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;2865114645280905956;5824288901503723741;5147430087632231658;6201222335898087949;965463874480819860;2007545380719473779;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640;938942550188415640;9122474353231522458;6791980587556091060;6550241010752310372;1217434969993739132 7066302540842412840 3948283326616421003 7 12 13 18 253933145824410075 0 1006 2005 3002 6059414563081689651 1537260451 4001 2011981573061447208:6936525844801519937;8277336076276184272:-1;5755694407684602296:-1;509660095530134768:2636395404473730413;7908382889764677758:6936525844801519937,2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
7754378651253626693 7252664911628293109 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;2488701964620097331;8070395809181082496;2608672283782419616;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6849083198847698071;3258780649701680217;3455624626683061307;5029025267489161293;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458 7066302540842412840 3948283326616421003 7 11 12 19 9025331178756608963 0 1002 2002 3006 954945756148684237 1537272864 4001 8277336076276184272:820214312075361939;509660095530134768:-1;5799347067982556520:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6157635199708719882 1093710751022752245 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6303885574731610969;3392493462514158361;7286574630449343751;6077677669910939183;4632483102695062815;1987319447390692958;2234227497558581218;6017799504359693785;1830920254517349729;7816947013046816781;3758885974591770425;6791980587556091060;6698666538831940197;7290505042678963923 7066302540842412840 3948283326616421003 7 11 12 19 6755025595885457015 0 1002 2002 3005 7914667886473431639 1537231385 4007 7908382889764677758:-1;8896700187874717254:3216680115899725296;1367421226574550486:-1;2482352103497268539:-1;2356297995131360540:-1;6007511169620956394:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
355128474261787078 8629327205974770664 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7344985833148694227;302719828435032992;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;3257385717871127564;1782439090818545916;8248919745410008940;5269459561362589679;6201222335898087949;965463874480819860;2007545380719473779;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;7574934456797807261;192741523948242243;7960417504694291747;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1181388520927157136;4898979393041442496;2868696587704607008;7810371505258895104;1181905607829554715;1352787927688205499 7066302540842412840 3948283326616421003 7 14 15 19 4368048081421538492 1 1003 2004 3003 7039803705277667858 1537231823 4004 2011981573061447208:-1;7908382889764677758:2636395404473730413;8277336076276184272:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2168509946405154121 379848927776544534 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;7515802706813700848;3163265386149801264;1243768796732904674;5195139481388729954;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;1895089419167761448;880789391723108122;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373 7066302540842412840 3948283326616421003 7 8 9 16 6168546402083577186 0 1004 2002 3008 8161380841784265052 1537260273 4001 8710739180200009128:-1;5755694407684602296:5294979155797339020,2636395404473730413;7908382889764677758:-1;9121432215720987772:-1;8257512457089702259:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6083673503576538372 2540781378235236842 7908382889764677758;8277336076276184272 2072967855524022579;2636395404473730413;1243768796732904674;1013419034389836991;3657871859501171040;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;8248919745410008940;5824288901503723741;423030395394927110;6201222335898087949;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1254039762730521314 7066302540842412840 3948283326616421003 7 14 15 20 1711438391539852398 0 1006 2005 3007 422688297978674279 1537283778 4001 5755694407684602296:2636395404473730413;8710739180200009128:2636395404473730413;2011981573061447208:2636395404473730413;7908382889764677758:2636395404473730413 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2784896121769248418 1093710751022752245 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6303885574731610969;3392493462514158361;7286574630449343751;6077677669910939183;4632483102695062815;1987319447390692958;2234227497558581218;6017799504359693785;1830920254517349729;7816947013046816781;3758885974591770425;6791980587556091060;6698666538831940197;7290505042678963923 7066302540842412840 3948283326616421003 7 11 12 19 6546080209807251277 0 1004 2002 3006 6670834196358102235 1537260911 4001 5755694407684602296:2636395404473730413;8710739180200009128:-1;509660095530134768:2636395404473730413;7908382889764677758:2636395404473730413;5799347067982556520:-1;8277336076276184272:-1;2011981573061447208:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
4700089328834123561 8238195786294017989 7908382889764677758;8277336076276184272 2636395404473730413;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;6876557539744929185;1782439090818545916;8248919745410008940;6201222335898087949;1418324867218214039;2239259177351704607;2007545380719473779;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373 7066302540842412840 3948283326616421003 7 7 10 16 4823321928004591199 0 1004 2005 3007 1939736691859302736 1537228318 4003 1760164811125093110:8218883658021718578,2033679869864207699;8277336076276184272:2636395404473730413;8896700187874717254:8218883658021718578;7908382889764677758:2636395404473730413,1396564160947554463,1667949271803926094 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
420633619745422591 7252664911628293109 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;2488701964620097331;8070395809181082496;2608672283782419616;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6849083198847698071;3258780649701680217;3455624626683061307;5029025267489161293;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458 7066302540842412840 3948283326616421003 7 11 12 19 936506274167035277 0 1003 2002 3004 2483921310159838120 1537264430 4005 5799347067982556520:-1;8277336076276184272:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3693779243286049234 7252664911628293109 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;2488701964620097331;8070395809181082496;2608672283782419616;1243768796732904674;1013419034389836991;1013419034389836991;9148482949976129397;6491818071284064879;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6849083198847698071;3258780649701680217;3455624626683061307;5029025267489161293;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458 7066302540842412840 3948283326616421003 7 11 12 19 1822044519953694308 0 1003 2002 3008 3835891868093809288 1537241897 4003 8277336076276184272:820214312075361939;7908382889764677758:820214312075361939,9148482949976129397;1760164811125093110:8218883658021718578,820214312075361939,2033679869864207699;7730907179336883505:8218883658021718578,820214312075361939,2033679869864207699,9148482949976129397;8896700187874717254:8218883658021718578 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
8204240057019353199 557883074900282934 7908382889764677758;8277336076276184272 2636395404473730413;6434796455031995313;6434796455031995313;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6201222335898087949;9186000847964263543;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;6260308741445007442 7066302540842412840 3948283326616421003 7 12 14 19 4425122818986338506 0 1002 2005 3003 8793422550042836080 1537253940 4012 8277336076276184272:2636395404473730413;509660095530134768:2636395404473730413;7908382889764677758:2636395404473730413,1396564160947554463 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3005946912831697384 379848927776544534 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;7515802706813700848;3163265386149801264;1243768796732904674;5195139481388729954;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;1895089419167761448;880789391723108122;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373 7066302540842412840 3948283326616421003 7 8 9 16 7993128175385033779 0 1003 2005 3003 3930303927838567413 1537260237 4002 5755694407684602296:5294979155797339020;509660095530134768:-1;8710739180200009128:-1;5799347067982556520:-1;7908382889764677758:5294979155797339020 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
1916915094588591716 6032712367823716409 7908382889764677758;8277336076276184272 2636395404473730413;7515802706813700848;302719828435032992;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6201222335898087949;637468789824502949;9186000847964263543;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640;9122474353231522458;885100432870511667 7066302540842412840 3948283326616421003 7 10 11 18 7707644812823629561 1 1003 2005 3003 3418551737441869302 1537242120 4003 8277336076276184272:1638788240663720013,820214312075361939;7908382889764677758:1638788240663720013 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6882374143529617150 379848927776544534 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;7515802706813700848;3163265386149801264;1243768796732904674;5195139481388729954;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;1895089419167761448;880789391723108122;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373 7066302540842412840 3948283326616421003 7 8 9 16 4738921320650055404 0 1003 2005 3006 385002889141531189 1537250303 4002 8710739180200009128:-1;5755694407684602296:-1;509660095530134768:-1;7908382889764677758:1396564160947554463 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3884362468108233563 919980016657888153 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1243768796732904674;9148482949976129397;6491818071284064879;6072714026257332214;5294979155797339020;880789391723108122;4354953134880875818;5146823797513319844;5146823797513319844;6201222335898087949;6963067909881553879;2164893572590657981;147503790804567826;3462766193616042516;4375182518231891143;1689998310835110321;618928549197310461;8386604529943359965;2292463563020142147;5475212417725907357;7782066423245024465;3294458772633908537;3909743959580174197;3857932021165875307;9122474353231522458;2473592742547080908;2220058058996746824 7066302540842412840 3948283326616421003 7 11 12 19 7435913776828165740 0 1002 2005 3003 6115464085921053399 1537201855 4004 509660095530134768:2636395404473730413;8277336076276184272:2636395404473730413;5755694407684602296:2636395404473730413;7908382889764677758:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
4315691509306457972 2349124492995958413 7908382889764677758;8277336076276184272 5131280576272319091;2636395404473730413;7515802706813700848;302719828435032992;1243768796732904674;6434796455031995313;9148482949976129397;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;5117290135792467652;8833035145586185926;6201222335898087949;9186000847964263543;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458 7066302540842412840 3948283326616421003 7 13 15 20 6271263061740234405 0 1003 2005 3002 8722931738534084412 1537253531 4002 8277336076276184272:-1;509660095530134768:2636395404473730413;5755694407684602296:2636395404473730413;7908382889764677758:-1;1760164811125093110:-1;8257512457089702259:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6999970123631135158 2854920230169118186 7908382889764677758;509660095530134768 2636395404473730413;251873273932348656;7344985833148694227;1243768796732904674;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;7422828355050797095;3258780649701680217;5146823797513319844;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;1248784780798586835;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;938942550188415640 7066302540842412840 3948283326616421003 7 12 13 19 2097205387752586629 0 1004 2005 3004 3808454289924124833 1537280436 4011 509660095530134768:2636395404473730413;5755694407684602296:2636395404473730413;8277336076276184272:-1;7908382889764677758:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2788971756654964412 919980016657888153 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;1243768796732904674;9148482949976129397;6491818071284064879;6072714026257332214;5294979155797339020;880789391723108122;4354953134880875818;5146823797513319844;5146823797513319844;6201222335898087949;6963067909881553879;2164893572590657981;147503790804567826;3462766193616042516;4375182518231891143;1689998310835110321;618928549197310461;8386604529943359965;2292463563020142147;5475212417725907357;7782066423245024465;3294458772633908537;3909743959580174197;3857932021165875307;9122474353231522458;2473592742547080908;2220058058996746824 7066302540842412840 3948283326616421003 7 11 12 19 5375185377542016247 1 1003 2005 3006 3649962950205837603 1537269916 4004 5755694407684602296:2636395404473730413;7908382889764677758:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
2670958149290602588 8824610546121211352 7908382889764677758;5755694407684602296 2072967855524022579;5131280576272319091;2636395404473730413;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;6201222335898087949;6457208937217973355;8108653340211407417;2570414752752094695;4697701469265893020;3069974511480156484;5204194655942497952;2563481324803551552;3719882130526987056;4710671424891311423;3057004555854738081;929717839340939756;6467789059137016299;6602087023343257156;1165588957402792348;921141829426744087;8908351897559974929 7066302540842412840 3948283326616421003 7 11 12 19 4462890753087734893 0 1004 2002 3005 6180251989675994988 1537280932 4001 7908382889764677758:1787573075717641245,9148482949976129397,2636395404473730413;1760164811125093110:2033679869864207699;8896700187874717254:2033679869864207699;7492960463130085436:-1;1950314698730389427:8218883658021718578,8070395809181082496,6165347051143749031,6641007758333551406,4038060334629950706,143660112368942257 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
3005900104133515368 2540781378235236842 7908382889764677758;8277336076276184272 2072967855524022579;2636395404473730413;1243768796732904674;1013419034389836991;3657871859501171040;6491818071284064879;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;8248919745410008940;5824288901503723741;423030395394927110;6201222335898087949;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;7145362388333959844;3166429252072587416;21042762252219209;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;1254039762730521314 7066302540842412840 3948283326616421003 7 14 15 20 654500464486822286 0 1003 2005 3007 3228323283695095798 1537248042 4003 8277336076276184272:-1;509660095530134768:2636395404473730413;5755694407684602296:2636395404473730413;7908382889764677758:-1;1760164811125093110:-1;8257512457089702259:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
6896179873133391274 4215883534709645310 7908382889764677758;5755694407684602296 5131280576272319091;2636395404473730413;9148482949976129397;6491818071284064879;6072714026257332214;216555019471416386;880789391723108122;5146823797513319844;5146823797513319844;6201222335898087949;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;6260308741445007442;3849077801378357664 7066302540842412840 3948283326616421003 7 11 13 19 1380569313773024600 0 1002 2005 3004 3809009750227091696 1537263680 4003 5755694407684602296:2636395404473730413;509660095530134768:2636395404473730413;7908382889764677758:-1;8277336076276184272:-1;8710739180200009128:-1;2011981573061447208:-1;5799347067982556520:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
8273636265992822000 557883074900282934 7908382889764677758;8277336076276184272 2636395404473730413;6434796455031995313;6434796455031995313;9148482949976129397;6072714026257332214;4678095570925618478;2033679869864207699;3965165427527476577;1782439090818545916;820214312075361939;6201222335898087949;9186000847964263543;965463874480819860;3741959602660197915;8511978268505564147;5172685342804830679;5156135912143377577;6963067909881553879;1248784780798586835;2164893572590657981;147503790804567826;3462766193616042516;761358417052169692;3166429252072587416;6006263212053312506;1761412768692736998;3678744968589068672;6590137080806521280;7674886545904137373;9122474353231522458;6791980587556091060;6260308741445007442 7066302540842412840 3948283326616421003 7 12 14 19 5362690949311941808 0 1002 2002 3002 293764691387172806 1537259288 4001 509660095530134768:2636395404473730413;8277336076276184272:2636395404473730413;5755694407684602296:2636395404473730413,9148482949976129397;7908382889764677758:-1;1760164811125093110:-1;8896700187874717254:-1 6597981382309269962 21 0.9970402457701614 5018 0.9796610835931912 0.9795885420933343 0.9754422140189163 0
